Type,Start,End,Duration,Distance,"Average Heart Rate","Max Heart Rate","Average Pace","Average Speed","Average Cadence","Active Energy","Total Energy","Elevation Ascended","Elevation Descended",Weather Temperature,Weather Humidity
"Traditional Strength Training","2021-01-02 21:48","2021-01-02 22:06","0:18:14",,"90,96963516998345","91,31679389312974",,,,"71,73300000000008","120,23900000000006",,,"0,999999973509091","82"
"Outdoor Running","2020-12-31 11:09","2020-12-31 12:18","1:08:40","13,038509928843938","159,15504272564317","165,2144271517588","0:05:16","11,392056832978755",,"959,886","1086,4669999999999","276,71",,"2,9999999205271592","81"
"Outdoor Running","2020-12-29 13:17","2020-12-29 14:14","0:57:18","10,687358514855411","149,68652559175547","156,65871109695567","0:05:21","11,189122134066432",,"710,1750000000001","816,81","72,10000000000001",,"1,9999999470181251","93"
"Outdoor Running","2020-12-26 15:35","2020-12-26 16:30","0:55:44","10,403122877379879","148,87731667346276","155,47433213719182","0:05:21","11,198997305891938",,"697,1860000000001","803,2330000000001","82,97",,"0,00000000000005684341886080802","90"
"Outdoor Running","2020-12-23 12:47","2020-12-23 13:48","1:01:27","11,873277837521396","157,26976875520742","163,58929437399877","0:05:10","11,590799587665964",,"800,74","916,4969999999998","118,57000000000001",,"12,999999655617671","93"
"Outdoor Running","2020-12-21 14:49","2020-12-21 15:54","1:04:55","11,273243064966053","156,31562392495096","164,4667621863792","0:05:45","10,417564642588777",,"819,532","941,1739999999999","166,99",,"7,999999788072387","91"
"Outdoor Running","2020-12-19 15:15","2020-12-19 16:25","1:10:31","13,120796508600936","85,47548758211549","93","0:05:22","11,161494025483334",,"960,3979999999999","1091,2209999999998","269,02",,"6,999999814563353","82"
"Outdoor Running","2020-12-15 15:34","2020-12-15 16:39","1:04:08","11,971122183654458","151,04149551342934","169,09292642982425","0:05:21","11,197060126828545",,"810,787","929,7729999999999","119,94",,"7,999999788072387","96"
"Outdoor Running","2020-12-13 12:36","2020-12-13 14:08","1:31:42","16,51132186616119","156,56280327506377","165,70099985462767","0:05:33","10,802508224726864",,"1221,5210000000004","1364,015","353,14",,"6,999999814563353","94"
"Outdoor Running","2020-12-10 12:28","2020-12-10 13:13","0:44:49","8,79818159728311","165,5631334403269","166,9832904884319","0:05:05","11,777436505710481",,"586,554","676,6469999999999","30,150000000000002",,"2,9999999205271592","78"
"Outdoor Running","2020-12-05 12:32","2020-12-05 13:41","1:09:08","13,216723217389546","165,10012156253404","170,3801225067466","0:05:13","11,468178590838777",,"949,6819999999998","1075,9799999999996","271,4",,"2,9999999205271592","96"
"Outdoor Running","2020-12-03 13:44","2020-12-03 14:36","0:52:09","9,66725640180707","158,57487020406288","162,4043795620438","0:05:23","11,12060346641645",,"676,6120000000002","777,5100000000001","125,86",,"2,9999999205271592","79"
"Outdoor Running","2020-12-01 08:23","2020-12-01 09:37","1:14:17","12,71166205687169","159,77964494601787","166,1001577287067","0:05:50","10,265183916304588",,"926,9609999999998","1063,2559999999996","274,44",,"0,999999973509091","97"
"Skating Sports","2020-11-29 14:25","2020-11-29 14:44","0:18:32",,"95,03537006534768","102,29758753952454",,,,"81,78900000000007","122,01800000000003",,,"3,9999998940362502","63"
"Skating Sports","2020-11-29 13:42","2020-11-29 14:13","0:31:04",,"115,11479622840245","132,37397116089272",,,,"211,70199999999988","259,24999999999983",,,"2,9999999205271592","64"
"Outdoor Running","2020-11-28 13:27","2020-11-28 14:12","0:44:35","8,740631855081768","151,98092534862573","158,59434974910522","0:05:06","11,76127101344453",,"570,1560000000001","659,304","27,53",,"2,9999999205271592","87"
"Outdoor Running","2020-11-22 09:43","2020-11-22 11:53","2:07:37","22,06471418437756","146,40987398500084","160,1580148280464","0:05:47","10,373193838390296",,"1523,2029999999995","1745,298999999999","298,73",,"0,00000000000005684341886080802","84"
"Outdoor Running","2020-11-19 11:33","2020-11-19 12:25","0:52:04","9,755920798696742","158,80298295422094","167,8217655261343","0:05:20","11,241134746725715",,"681,406","783,0479999999998","124,96000000000001",,"8,999999761581478","79"
"Outdoor Running","2020-11-16 14:21","2020-11-16 15:31","1:09:19","12,581602736880777","159,99873061218605","168,25489092539758","0:05:30","10,887994078853996",,"948,4030000000002","1075,644","268,68",,"11,99999968210858","78"
"Outdoor Running","2020-11-14 15:01","2020-11-14 16:21","1:20:51","15,357191727402006","152,16169313489513","158,22691173012217","0:05:15","11,394797566058822",,"1006,742","1152,7329999999997","115,12",,"15,999999576144774","59"
"Outdoor Running","2020-11-12 16:48","2020-11-12 16:53","0:05:31","1,0473056141470958","150,31996229925338","153,4100662106348","0:05:16","11,381601389139812",,"65,37700000000004","93,62200000000004",,,"10,999999708599546","89"
"Outdoor Running","2020-11-12 16:07","2020-11-12 16:48","0:38:46","7,494252719035372","147,85326740004967","151,75816154461154","0:05:10","11,594285162233756",,"484,4309999999999","555,5109999999999","14,030000000000001",,"10,999999708599546","87"
"Outdoor Running","2020-11-09 14:41","2020-11-09 15:35","0:54:01","9,754063205131265","157,17072717571875","163,006867945394","0:05:32","10,832536616024644",,"679,942","785,2169999999999","117,71000000000001",,"12,999999655617671","64"
"Outdoor Running","2020-11-07 14:44","2020-11-07 15:41","0:56:42","10,063211672462524","145,34305356642616","151,03056764422584","0:05:38","10,64860397839481",,"694,2259999999999","803,1259999999997","81,57000000000001",,"8,999999761581478","74"
"Outdoor Running","2020-11-05 09:39","2020-11-05 10:24","0:45:26","8,963595649642869","150,4936491398346","154,83162028731581","0:05:04","11,837383666508849",,"573,376","663,5849999999998","26,22",,"2,9999999205271592","90"
"Outdoor Running","2020-11-03 14:57","2020-11-03 16:21","1:17:52","13,364436610796382","145,5384070549014","158,53360866361095","0:05:49","10,297064659439032",,"962,3939999999999","1111,1139999999996","263,99",,"12,999999655617671","66"
"Outdoor Running","2020-10-31 13:04","2020-10-31 13:57","0:52:44","9,713584057772472","158,8587587493626","164,256495806552","0:05:25","11,049626384737685",,"686,307","787,5369999999999","124,52",,"14,99999960263574","67"
"Outdoor Running","2020-10-29 15:50","2020-10-29 16:52","1:02:11","10,003330699275507","146,1469859618177","161,10706958809072","0:06:12","9,651990623658632",,"751,206","867,6929999999999","148,23",,"9,999999735090512","90"
"Outdoor Running","2020-10-27 12:06","2020-10-27 12:53","0:46:58","9,15750826508645","153,9891542828814","158,13672866226506","0:05:07","11,697781439185812",,"597,0770000000001","690,4","29,18",,"10,999999708599546","74"
"Outdoor Running","2020-10-25 16:36","2020-10-25 17:40","1:03:33","12,189854618026551","156,96019973998543","166,85212952983304","0:05:12","11,507826003496977",,"824,879","943,2139999999998","114,42",,"15,999999576144774","65"
"Outdoor Running","2020-10-23 07:54","2020-10-23 08:43","0:48:19","8,841696252301762","145,35500584072307","150,7581274941834","0:05:27","10,979502340245002",,"572,3120000000001","667,8050000000001","23,07",,"14,99999960263574","90"
"Outdoor Running","2020-10-20 07:57","2020-10-20 09:52","1:54:58","20,33317157958774","159,82326058086588","171,82429770558548","0:05:39","10,61124811727735",,"1487,116","1685,4419999999996","375,16",,"3,9999998940362502","91"
"Outdoor Running","2020-10-17 15:32","2020-10-17 16:19","0:47:21","8,946420829655603","149,85742581256133","157,6320143531692","0:05:17","11,33463659716873",,"566,724","660,376","28,68",,"10,999999708599546","74"
"Outdoor Running","2020-10-15 15:30","2020-10-15 16:35","1:04:39","11,835820419616484","150,95383257609222","160,34455140411018","0:05:27","10,982191328560605",,"795,0099999999998","913,6559999999996","116,97",,"10,999999708599546","83"
"Outdoor Running","2020-10-12 07:30","2020-10-12 08:42","1:11:52","12,706867148695943","153,9029143624107","163,1189618628885","0:05:39","10,60679499692086",,"932,9160000000002","1065,65","262,06",,"7,999999788072387","93"
"Outdoor Running","2020-10-09 16:27","2020-10-09 17:14","0:47:00","8,890157080406324","153,17101432047812","157,52603380403886","0:05:17","11,347606513795666",,"574,6250000000001","668,9490000000001","23,54",,"13,999999629126705","92"
"Outdoor Running","2020-10-07 14:32","2020-10-07 15:48","1:16:21","13,439183264237766","159,10274523203188","167,77310950581057","0:05:40","10,559576357981612",,"961,122","1097,8539999999998","261,42",,"15,999999576144774","63"
"Outdoor Running","2020-10-04 15:57","2020-10-04 17:09","1:11:57","12,856624609810343","164,1429673024237","174,31163232510914","0:05:35","10,720627486484338",,"947,1079999999998","1078,9709999999995","251,57",,"15,999999576144774","47"
"Outdoor Running","2020-09-21 11:56","2020-09-21 13:08","1:12:23","12,879838909082222","154,71769211239396","166,91359462213737","0:05:37","10,673920898059064",,"960,5049999999999","1090,5549999999996","252,67000000000002",,"19,999999470180967","47"
"Outdoor Running","2020-09-18 17:53","2020-09-18 18:41","0:47:56","7,272709496638228","133,89931736613426","154,16911754997855","0:06:35","9,101596532918123",,"522,5759999999999","614,1409999999998","51,47",,"19,999999470180967","43"
"Outdoor Running","2020-09-17 12:59","2020-09-17 13:44","0:44:43","8,906776646435931","152,7930899767746","161,32568858350558","0:05:01","11,94670911105401",,"588,844","678,592","29,810000000000002",,"18,888888888888914","61"
"Hiking","2020-09-14 09:01","2020-09-14 17:23","7:02:56","15,737041307124159","110,67742346526737","132,63898369811673","0:26:52","2,2325025738560416",,"1426,289000000001","2220,3389999999968","917,33",,"11,111111111111143","50"
"Hiking","2020-09-13 16:57","2020-09-13 18:18","1:07:14","1,6405459013991057","119,29968019522916","136,2373234700739","0:40:59","1,4638897735763703",,"174,2950000000001","296,97399999999993","140,38",,,
"Hiking","2020-09-13 16:31","2020-09-13 16:57","0:25:50","0,6876901437547058","119,04822419253935","123,2558317539","0:37:34","1,5969896510628179",,"109,67000000000002","158,04799999999994","156,47",,"17,222222222222285","38"
"Hiking","2020-09-13 15:40","2020-09-13 16:31","0:51:03","1,8280947369467466","115,35316140492019","124,63179605743487","0:27:56","2,147923876556594",,"279,0019999999999","366,45199999999977","316,51",,"17,222222222222285","36"
"Hiking","2020-09-13 09:18","2020-09-13 14:53","4:31:19","12,959251404956893","100,5432749565186","127,82940251572326","0:20:56","2,865764981491326",,"1186,6370000000002","1721,7779999999977","695,9300000000001",,"10,5555555555556","63"
"Hiking","2020-09-12 09:06","2020-09-12 15:23","4:59:26","12,3910761968242","108,26537183948932","126,8223270440252","0:24:09","2,482838856375499",,"1302,966","1897,8009999999945","831,6800000000001",,"16,111111111111143","62"
"Hiking","2020-09-11 09:35","2020-09-11 17:50","6:30:21","14,981634842728266","107,05465657119144","124,48278539366724","0:26:03","2,3027271553100466",,"1534,672","2310,3999999999933","1003,1",,"10,000000000000057","82"
"Hiking","2020-09-10 16:12","2020-09-10 18:43","2:29:39","6,099975079465658","115,46410525822286","128,0496401971245","0:24:32","2,4455462560837242",,"507,784","761,9499999999996","47,03",,"12,222222222222285","61"
"Hiking","2020-09-10 15:53","2020-09-10 16:11","0:18:32","0,30947312946338207","132,46201083748792","141,27934815502823","0:59:54","1,0014389452947354",,"45,45600000000004","74,56099999999999","50,36",,"10,000000000000057","70"
"Hiking","2020-09-10 07:31","2020-09-10 15:53","7:07:48","18,864832948938012","121,0557921981524","150,3544064075845","0:22:40","2,645757165114848",,"2164,0650000000014","2935,9759999999974","2126,42",,"14,444444444444457","91"
"Hiking","2020-09-09 08:28","2020-09-09 18:58","7:25:32","21,159013455740176","110,67818317196696","142,8129955382938","0:21:03","2,849454156344303",,"1941,6750000000004","2910,85899999999","868,94",,"8,333333333333371","89"
"Hiking","2020-09-08 13:34","2020-09-08 17:56","3:48:39","13,120627270618453","112,80929201973181","142,62551710712015","0:17:25","3,4429098317506712",,"1130,5300000000002","1555,9499999999982","693,23",,"18,33333333333337","59"
"Outdoor Running","2020-09-05 09:51","2020-09-05 10:59","1:07:59","12,478056000710255","161,54591709697274","171,25451353718373","0:05:26","11,011878042942426",,"939,2679999999999","1066,8499999999997","251,72",,"17,222222222222285","84"
"Yoga","2020-08-31 22:09","2020-08-31 22:24","0:15:33",,"99,19203746730531","101,84967503120563",,,,"92,98500000000001","130,10299999999998",,,"15,000000000000057","90"
"Outdoor Running","2020-08-31 17:44","2020-08-31 19:16","1:11:21","12,840680665710009","137,8724892783257","167,42449751844833","0:05:33","10,796927323393296",,"885,3140000000003","1047,2440000000001","119,57000000000001",,"17,77777777777783","76"
"Hiking","2020-08-29 10:45","2020-08-29 14:36","3:25:59","19,59176634085644","111,67805112572138","129,01417322834644","0:10:30","5,7064756423324035",,"1337,1799999999998","1711,171999999998","249,57",,"15,5555555555556","87"
"Outdoor Running","2020-08-28 16:39","2020-08-28 17:30","0:51:16","9,899182912513867","150,32995106157188","162,18298456508063","0:05:10","11,582532104358613",,"661,9599999999997","760,0129999999996","72,62",,"16,111111111111143","100"
"Outdoor Running","2020-08-27 06:56","2020-08-27 07:41","0:45:31","9,017404392589077","147,33793788789814","153,17999449279893","0:05:02","11,883755935642426",,"572,3280000000001","661,8","23,330000000000002",,"12,777777777777828","86"
"Outdoor Running","2020-08-24 20:12","2020-08-24 21:22","1:04:16","12,026969452334471","143,57162046873705","156,25921797985754","0:05:20","11,227086252318161",,"800,829","929,5509999999998","103,19",,"21,111111111111143","49"
"Outdoor Running","2020-08-22 15:16","2020-08-22 16:11","0:55:27","10,166088093647604","147,71586873995923","155,81519709287184","0:05:27","10,99774656020082",,"655,502","763,4879999999998","26,43",,"26,111111111111143","58"
"Outdoor Running","2020-08-18 08:52","2020-08-18 09:37","0:42:47","7,095119155627209","135,36786313085636","143,58099041709033","0:06:01","9,947348732566065",,"457,876","545,3879999999999","7,86",,"20,5555555555556","79"
"Outdoor Running","2020-08-14 07:43","2020-08-14 08:46","1:03:05","11,00637521421304","142,5172722393904","153,0979529427236","0:05:43","10,46790282415849",,"784,4130000000001","901,5509999999999","203,77",,"20,000000000000057","90"
"Outdoor Running","2020-08-12 06:48","2020-08-12 07:34","0:46:16","8,92174806152191","146,063425541244","153,69157351565596","0:05:11","11,567892109360704",,"572,1260000000001","663,251","24,84",,"21,666666666666686","76"
"Outdoor Running","2020-08-10 08:55","2020-08-10 10:00","1:05:14","10,68077774249608","151,35572363436083","162,59218562661087","0:06:06","9,822299254535372",,"736,276","854,8359999999998","67,22",,"23,33333333333337","60"
"Outdoor Running","2020-08-08 20:20","2020-08-08 21:06","0:45:59","8,2724868626422","150,36056526589226","159,01702557787118","0:05:33","10,791634737497866",,"544,477","633,2249999999999","52,25",,"28,888888888888914","36"
"Outdoor Running","2020-08-03 07:36","2020-08-03 08:24","0:48:36","9,464422728379695","142,35244761917608","149,61623738247897","0:05:08","11,682217735818611",,"607,1930000000001","702,557","21,98",,"16,666666666666686","80"
"Outdoor Running","2020-07-31 10:53","2020-07-31 11:41","0:48:10","9,08112680229478","151,96058161113922","157,81538101822346","0:05:18","11,310103146038568",,"627,9879999999999","725,7289999999999","23,11",,"26,111111111111143","38"
"Outdoor Cycling","2020-07-29 11:04","2020-07-29 11:28","0:24:22","7,246611561218044","116,22998057136135","122,38896211661645","0:03:21","17,835956475887834",,"130,981","192,51400000000007","10,36",,"21,111111111111143","47"
"Outdoor Cycling","2020-07-29 09:30","2020-07-29 10:05","0:22:53","6,530129459167474","101,01018874322045","116,34820771833473","0:03:30","17,12095982173576",,"108,18","183,4400000000001","2,02",,"18,888888888888914","57"
"Outdoor Running","2020-07-28 20:14","2020-07-28 21:00","0:46:11","8,931483404182364","150,10585124142585","153,71440543883585","0:05:10","11,603512531221446",,"612,6800000000001","709,1270000000001","21,72",,"25,000000000000057","36"
"Outdoor Cycling","2020-07-24 21:38","2020-07-24 22:45","1:06:13","27,31459110880259","140,25212025157603","154,70614077909852","0:02:25","24,747988004535696",,"750,3689999999999","881,4750000000001","238,81",,"22,77777777777783","40"
"Outdoor Cycling","2020-07-24 15:45","2020-07-24 16:41","0:56:14","27,184855682861876","141,19681982327117","154,94763984129642","0:02:04","28,99737911161872",,"721,3709999999999","835,6","143,44",,"25,000000000000057","34"
"Outdoor Running","2020-07-23 20:05","2020-07-23 21:39","1:17:31","13,730904348562525","147,94748272134052","166,38866661661103","0:05:38","10,627488334530938",,"1041,8639999999998","1212,067","246,57",,"25,5555555555556","29"
"Outdoor Cycling","2020-07-21 13:03","2020-07-21 13:45","0:33:19","14,277498064579083","143,8604159560742","161,54052536964235","0:02:20","25,70023177360248",,"370,174","461,49400000000014","19,3",,"23,33333333333337","34"
"Outdoor Running","2020-07-20 10:02","2020-07-20 11:19","1:16:57","13,139257891236033","155,06407347566736","168,3847329248769","0:05:51","10,24486899851331",,"1026,058","1168,8029999999999","270,27",,"21,666666666666686","55"
"Outdoor Running","2020-07-17 16:32","2020-07-17 17:33","1:00:38","10,903327878664182","150,8975516785917","158,46308350733779","0:05:33","10,787831609513777",,"817,364","935,806","204,81",,"22,77777777777783","46"
"Outdoor Running","2020-07-14 19:22","2020-07-14 20:29","1:07:01","11,947110332570427","155,48037520835797","165,1873118731908","0:05:36","10,69536353257728",,"852,764","983,134","110,48",,"25,5555555555556","31"
"Outdoor Running","2020-07-12 19:00","2020-07-12 19:47","0:47:08","9,063033249946777","156,7428296829295","163,14100749243426","0:05:12","11,53416239386945",,"615,0839999999998","712,9319999999998","31,96",,"23,888888888888914","32"
"Outdoor Cycling","2020-07-11 09:15","2020-07-11 10:05","0:19:52","7,798406783629516","124,28570600658593","133,97832369942202","0:02:32","23,543713313445195",,"194,21000000000006","294,60600000000034","11,77",,"16,666666666666686","64"
"Outdoor Running","2020-07-08 15:58","2020-07-08 17:27","1:25:04","14,532479018956888","152,68270533042204","166,2599375951082","0:05:51","10,249211768403208",,"1095,9769999999999","1252,4379999999999","263,8",,"15,5555555555556","91"
"Outdoor Running","2020-07-05 16:07","2020-07-05 17:50","1:00:51","10,448668890089262","122,97678350876308","160,39119026789135","0:05:49","10,300715766525483",,"728,9830000000001","911,0500000000004","38,06",,"26,111111111111143","54"
"Outdoor Cycling","2020-07-05 10:44","2020-07-05 13:01","1:09:50","18,06302773754882","83,03444475339798","94,41401889222837","0:03:51","15,51809223779046",,"344,48900000000003","577,9390000000005","31,810000000000002",,"21,666666666666686","69"
"Outdoor Running","2020-06-30 20:15","2020-06-30 21:02","0:46:27","9,08767856944166","152,69936889221248","154,59800868011232","0:05:06","11,73826025903846",,"611,2400000000001","707,4460000000001","29,810000000000002",,"21,666666666666686","50"
"Outdoor Running","2020-06-29 21:47","2020-06-29 22:16","0:29:25","5,313726958377927","143,10283818513656","145,89115586433323","0:05:32","10,832418733448195",,"368,26800000000003","436,995","19,73",,"20,000000000000057","47"
"Outdoor Running","2020-06-26 21:17","2020-06-26 22:05","0:48:12","8,96524330854835","150,75345612517464","155,19214255738126","0:05:22","11,157650100947643",,"606,0950000000001","705,171","24,13",,"22,77777777777783","68"
"Traditional Strength Training","2020-06-25 22:24","2020-06-25 22:32","0:08:42",,"97,45117206147582","97,45117206147582",,,,"34,68000000000004","69,25100000000003",,,"22,222222222222285","59"
"Outdoor Running","2020-06-24 21:31","2020-06-24 22:22","0:49:23","9,13058562988865","147,58241068007123","154,74613001778232","0:05:24","11,090347371540853",,"619,7510000000001","724,9610000000001","30,59",,"24,444444444444457","42"
"Outdoor Cycling","2020-06-22 20:42","2020-06-22 21:15","0:29:40","9,438167782234581","118,21523915260838","125,44571428571427","0:03:08","19,08304384823933",,"227,22699999999998","301,94500000000005","48,300000000000004",,"22,77777777777783","54"
"Outdoor Running","2020-06-20 20:17","2020-06-20 21:04","0:47:24","9,105339479427318","148,23093775581665","151,38793518415878","0:05:12","11,524235545363137",,"615,4870000000001","716,34","24,5",,"21,666666666666686","52"
"Outdoor Running","2020-06-18 15:16","2020-06-18 16:19","1:02:59","10,902179321142732","151,88721454930035","163,06762434377703","0:05:46","10,383638735474031",,"847,3130000000002","968,9100000000002","210,20000000000002",,"22,77777777777783","52"
"Outdoor Running","2020-06-16 16:39","2020-06-16 18:05","1:02:20","10,23799244382598","133,80979935004072","159,37633127028974","0:06:05","9,85224782562405",,"738,1480000000001","893,1440000000002","38,24",,"19,444444444444457","84"
"Outdoor Running","2020-06-14 19:54","2020-06-14 20:41","0:46:39","8,87931530047229","155,77765405346636","159,295378223647","0:05:15","11,419663015106947",,"610,462","704,182","20,17",,"19,444444444444457","75"
"Outdoor Running","2020-06-12 21:03","2020-06-12 21:40","0:24:41","4,620754298874643","152,07437680460018","158,87237630940857","0:05:20","11,227182166275654",,"325,05","407,72300000000007","31,240000000000002",,"23,888888888888914","41"
"Outdoor Running","2020-06-11 14:47","2020-06-11 16:02","1:13:06","14,015262880844995","158,0329385271005","172,39915922287034","0:05:12","11,50314335557689",,"1042,8829999999998","1187,7099999999998","187,15",,"17,77777777777783","71"
"Outdoor Running","2020-06-07 14:47","2020-06-07 17:04","1:16:19","13,28364610568434","122,20072737707066","169,56801418969167","0:05:44","10,442418879124284",,"964,6010000000001","1198,4020000000005","117,43",,"18,33333333333337","45"
"Outdoor Running","2020-06-04 07:51","2020-06-04 09:02","1:06:35","11,960145119093823","150,44191507533978","166,903067800741","0:05:34","10,775183521547826",,"854,2790000000001","989,2420000000002","115,94",,"15,5555555555556","86"
"Outdoor Cycling","2020-05-31 20:52","2020-05-31 21:36","0:38:39","16,11860636325199","138,61768928061522","145,81164937676897","0:02:23","25,01358361858289",,"394,725","488,86600000000016","28",,"18,33333333333337","43"
"Hiking","2020-05-31 20:46","2020-05-31 20:52","0:05:41","0,3562251702942886","103,8896071763232","103,8896071763232","0:15:57","3,758731917429854",,"27,225999999999978","36,733999999999995",,,"17,77777777777783","42"
"Hiking","2020-05-31 20:04","2020-05-31 20:18","0:13:33","1,3107808012198656","147,9289763709678","149,59267241379305","0:10:20","5,804061793853803",,"140,44199999999998","185,13","105,95",,"20,000000000000057","37"
"Outdoor Cycling","2020-05-31 19:42","2020-05-31 20:04","0:21:57","9,227051360207174","134,71976259838033","142,60788133670263","0:02:22","25,21496602291518",,"236,83299999999997","273,151","46,88",,"20,5555555555556","38"
"Outdoor Running","2020-05-30 16:31","2020-05-30 17:42","1:11:38","12,794948376671691","154,69724749862928","165,6153111721384","0:05:35","10,716029500382476",,"984,4710000000002","1123,9020000000003","251,8",,"20,000000000000057","32"
"Outdoor Running","2020-05-25 09:32","2020-05-25 12:05","0:58:35","9,775031428681814","111,2275268669681","160,25488072308877","0:05:59","10,00979696352334",,"690,582","950,6630000000007","38,18",,"15,000000000000057","77"
"Outdoor Running","2020-05-23 16:47","2020-05-23 17:34","0:46:23","9,039900292270817","150,61600423627092","156,27552647204303","0:05:07","11,692615597607029",,"616,833","712,9799999999999","29,69",,"13,888888888888914","75"
"Outdoor Running","2020-05-18 17:32","2020-05-18 18:26","0:54:04","9,947335804899966","153,04082889818477","161,29938808663996","0:05:26","11,035922760442263",,"713,9710000000002","826,1490000000002","68,1",,"22,222222222222285","34"
"Outdoor Cycling","2020-05-16 17:58","2020-05-16 19:03","1:04:53","26,886876990369885","150,51072323856673","160,65725758315898","0:02:24","24,862143550035015",,"777,1459999999998","906,813","265,11",,"18,888888888888914","35"
"Outdoor Cycling","2020-05-16 14:56","2020-05-16 16:26","1:02:56","29,217133830648947","133,27251817424187","164,03199167895482","0:02:09","27,8523252745949",,"787,0600000000001","947,5190000000003","147,4",,"17,222222222222285","38"
"Outdoor Running","2020-05-14 09:13","2020-05-14 11:57","0:55:08","9,714846039905678","111,32794360124072","167,23719794488093","0:05:40","10,571027949127348",,"695,077","969,0290000000007","35,51",,"8,888888888888914","71"
"Outdoor Running","2020-05-10 16:53","2020-05-10 18:38","1:07:00","10,396358066833905","123,24455979820917","161,83587630448926","0:06:26","9,309556722130255",,"755,4959999999999","944,5990000000002","35,410000000000004",,"26,111111111111143","45"
"Outdoor Running","2020-05-09 14:42","2020-05-09 15:38","0:56:39","10,302274997839238","156,7167871985812","163,38750259882747","0:05:30","10,908770598703693",,"729,079","842,352","76,36",,"23,33333333333337","38"
"Outdoor Running","2020-05-07 09:13","2020-05-07 12:20","0:50:43","9,346460591761861","105,2450328631796","166,48838221011127","0:05:25","11,054332311848205",,"654,664","973,0269999999988","30,59",,"11,666666666666686","62"
"Outdoor Cycling","2020-05-06 09:25","2020-05-06 10:26","0:59:16","12,078778273462996","105,06964351816107","120,57804901535948","0:04:54","12,225014322670242",,"362,57800000000003","478,3100000000002","59,69",,"11,111111111111143","48"
"Outdoor Running","2020-05-02 15:29","2020-05-02 16:38","1:00:30","9,937807517996523","135,5238189232475","153,3156268259334","0:06:05","9,8531265139785",,"718,284","831,4930000000002","35,57",,"12,222222222222285","64"
"Outdoor Running","2020-05-01 16:26","2020-05-01 17:31","0:58:09","11,159034151547534","151,74909483409348","161,49419783179118","0:05:12","11,513086925652695",,"793,5100000000001","914,5450000000001","112,44",,"12,777777777777828","77"
"Outdoor Running","2020-04-29 09:33","2020-04-29 11:46","1:01:24","10,009352333044609","110,53975181018703","156,9030396885111","0:06:08","9,780438048366506",,"724,2220000000002","947,6930000000006","32,99",,"13,888888888888914","74"
"Outdoor Running","2020-04-27 11:26","2020-04-27 12:55","0:53:13","9,130760914121156","127,8009255937604","163,0553375642951","0:05:49","10,291823476982168",,"643,7810000000001","807,4260000000002","33,37",,"18,888888888888914","50"
"Outdoor Running","2020-04-25 11:02","2020-04-25 12:54","1:14:18","12,701509570816066","132,3247590191698","175,30475095419473","0:05:51","10,25494461182086",,"942,7239999999998","1141,48","130,81",,"11,666666666666686","54"
